Record ID	Web ID	Genus/Morphon 	Feeding Preference	Trophic ID 	Taxon ID	Log(Abundance)	Log(averageMass)	Log(Biomass)	Soil pH	C-tot	N-tot	Airborne N	Total N-input	Manure-N	Manure-P	P-pore water	Soil phosphate	Soil-Ptot	Soil-Cd 	Soil-Cr	Soil-Cu	Soil-Hg	Soil-Ni	Soil-Pb	Soil-Zn	Mean rainfall	Max rainfall	Average-T	Average-Tmax	Latitude	Longitude	Vegetation cover (%)	Ecosystem Type ID
94	97	Dolichodoridae	Plant-feeding nematode	11	11054	4.9	-0.89	4.01	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
95	97	Dorylaimoidea	Omnivore nematode	81	81058	4.34	-0.6	3.73	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
96	97	Enchytraeidae (juveniles)	Substrate-inhabiting enchytraeids	44	44000	2.77	0.83	3.6	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
97	97	Enchytraeus	Bacterivore enchytraeids	34	34004	3.79	0.86	4.65	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
98	97	Eucephalobus	Bacterivore nematode	31	31065	5.09	-0.86	4.23	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
99	97	Eumonhystera	Incidental and active bacterial-feeding nematode	31	31067	2.74	-1.41	1.32	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
100	97	Eupodidae	Omnivore mite	82	82047	4.37	0.01	4.38	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
101	97	Fridericia	Fungivore enchytraeids	24	24006	2.95	1.87	4.81	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
102	97	Helicotylenchus	Plant-feeding nematode	11	11074	4.46	-0.79	3.67	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
103	97	Henlea	Substrate-inhabiting enchytraeids	44	44009	2.81	1.63	4.44	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
104	97	Heterodera	Plant-feeding nematode	11	11077	4.16	-0.88	3.28	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
105	97	Hypogastrura	Fungivore insects and pauropods	23	23012	3.84	0.98	4.82	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
106	97	Isotoma	Fungivore insects and pauropods	23	23013	4.09	1.9	5.99	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
107	97	Longidorus	Plant-feeding nematode	11	11087	4.16	0.67	4.83	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
108	97	Lumbricus	Substrate-ingesting lumbricids	45	45018	0.62	4.6	5.22	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
109	97	Macrocheles	Generalist mite	72	72072	1.98	0.76	2.74	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
110	97	Meloidogyne	Plant-feeding nematode	11	11091	4.34	-1.29	3.05	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
111	97	Panagrolaimus	Bacterivore nematode	31	31116	4.16	-0.94	3.21	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
112	97	Parasitus	Generalist mite	72	72096	1.98	0.86	2.83	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
113	97	Paratylenchus	Plant-feeding nematode	11	11122	4.64	-1.24	3.39	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
114	97	Penthalodidae	Macrophytophage and panphytophage mites	12	12099	1.98	0.25	2.22	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
115	97	Pergamasus	Generalist mite	72	72100	2.88	1.08	3.96	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
116	97	Plectus	Bacterivore nematode	31	31127	4.34	-0.58	3.75	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
117	97	Pratylenchus	Plant-feeding nematode	11	11129	4.46	-1.23	3.24	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
118	97	Rhabditidae	Bacterivore nematode	31	31142	5.24	-0.69	4.55	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
119	97	Rhabditis	Bacterivore nematode	31	31143	3.86	-0.74	3.12	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
120	97	Rhagidiidae	Generalist mite	72	72116	2.45	0.2	2.66	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
121	97	Scutacaridae	Omnivore mite	82	82124	3.78	-0.61	3.17	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
122	97	Sminthurinus	Plant-feeding collembolans and symphylids	13	13034	3.06	0.62	3.67	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
123	97	Tarsonemidae	Parasitizing mite (hosts are mites or nematodes)	92	92133	3.18	-0.7	2.48	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
124	97	Thornematidae	Omnivore nematode	81	81151	4.16	-0.47	3.69	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
125	97	Trichoribates	Microphytophage mite (feeding on fungi)	22	22137	1.98	0.47	2.45	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
126	97	Tylenchidae	Fungivore nematode	21	21160	5.03	-1.36	3.67	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
127	97	Tylenchorhynchus	Plant-feeding nematode	11	11163	4.34	-0.66	3.67	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
128	97	Tylopharynx	Bacterivore nematode	31	31167	3.86	-1.44	2.42	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
129	97	Tyrophagus	Microphytophage mite (feeding on fungi)	22	22140	4.45	0.01	4.46	5.2	43.2	3	28.2	381	353	89.9	34	370	799	0.19	16.6	8.6	0.05	5	10.3	20.6	1.4	13.3	20.3	30	52.75	6.35	91	1
130	98	Achaeta	Fungivore enchytraeids	24	24001	1.77	1	2.77	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
131	98	Acrobeloides	Bacterivore nematode	31	31003	5.09	-1.17	3.92	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
132	98	Alliphis	Predatory mite (attacking nematodes)	52	52004	3.23	0.05	3.28	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
133	98	Anaplectus	Bacterivore nematode	31	31012	4.01	-0.52	3.49	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
134	98	Aphelenchoides	Fungivore nematode	21	21016	4.61	-1.5	3.12	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
135	98	Aphelenchus	Fungivore nematode	21	21018	4.01	-1.13	2.88	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
136	98	Aporrectodea	Substrate-ingesting lumbricids	45	45013	0.92	4.7	5.62	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
137	98	Arctoseius	Generalist mite	72	72007	2.58	-0.15	2.43	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
138	98	Bdellidae	Predatory mite (attacking arthropods)	62	62015	3.02	0.82	3.83	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
139	98	Cephalobidae	Bacterivore nematode	31	31032	4.96	-1.06	3.91	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
140	98	Cheiroseius (=Sejus)	Generalist mite	72	72026	2.75	0.36	3.11	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
141	98	Dauerlarvae stage	"Passive, substrate-related nematode"	41	41046	5.41	-0.8	4.6	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
142	98	Dolichodoridae	Plant-feeding nematode	11	11054	5.41	-0.89	4.52	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
143	98	Dorylaimoidea	Omnivore nematode	81	81058	4.61	-0.6	4.01	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
144	98	Enchytraeidae (juveniles)	Substrate-inhabiting enchytraeids	44	44000	3.58	1.26	4.84	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
145	98	Enchytraeus	Bacterivore enchytraeids	34	34004	4.6	0.97	5.57	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
146	98	Eucephalobus	Bacterivore nematode	31	31065	5.21	-0.86	4.36	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
147	98	Fridericia	Fungivore enchytraeids	24	24006	3.05	1.28	4.33	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
148	98	Henlea	Substrate-inhabiting enchytraeids	44	44009	4.11	1.44	5.55	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
149	98	Hypogastrura	Fungivore insects and pauropods	23	23012	2.58	0.98	3.55	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
150	98	Isotoma	Fungivore insects and pauropods	23	23013	3.63	1.9	5.53	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
151	98	Meloidogyne	Plant-feeding nematode	11	11091	4.01	-1.29	2.72	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
152	98	Panagrolaimus	Bacterivore nematode	31	31116	4.79	-0.94	3.84	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
153	98	Parasitus	Generalist mite	72	72096	2.28	0.86	3.14	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
154	98	Paratylenchus	Plant-feeding nematode	11	11122	4.49	-1.24	3.24	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
155	98	Pergamasus	Generalist mite	72	72100	2.45	1.08	3.53	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
156	98	Plectidae	Bacterivore nematode	31	31126	4.31	-1.02	3.29	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
157	98	Plectus	Bacterivore nematode	31	31127	4.91	-0.58	4.33	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
158	98	Pratylenchus	Plant-feeding nematode	11	11129	4.49	-1.23	3.26	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
159	98	Prismatolaimus	Bacterivore nematode	31	31131	4.01	-1.28	2.73	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
160	98	Rhabditidae	Bacterivore nematode	31	31142	4.96	-0.69	4.27	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
161	98	Scutacaridae	Omnivore mite	82	82124	3.28	-0.61	2.67	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
162	98	Sminthurinus	Plant-feeding collembolans and symphylids	13	13034	2.98	0.62	3.59	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
163	98	Stigmaeidae	Omnivore mite	82	82131	3.34	0.23	3.57	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
164	98	Tarsonemidae	Parasitizing mite (hosts are mites or nematodes)	92	92133	3.63	-0.7	2.93	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
165	98	Thornematidae	Omnivore nematode	81	81151	4.49	-0.47	4.02	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
166	98	Tylenchidae	Fungivore nematode	21	21160	5.01	-1.36	3.65	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
167	98	Tylenchorhynchus	Plant-feeding nematode	11	11163	4.85	-0.66	4.19	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
168	98	Tyrophagus	Microphytophage mite (feeding on fungi)	22	22140	4.79	0.01	4.79	5.1	57.4	3	25.8	331	305	77.7	33	420	755	0.2	20.4	9.7	0.03	2	9.9	39	6	23.6	19.3	22.5	52.88	6.44	62	1
169	99	Acrobeloides	Bacterivore nematode	31	31003	5	-1.17	3.83	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
170	99	Aglenchus	Plant-feeding nematode	11	11006	4.92	-1.05	3.86	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
171	99	Alaimus	Bacterivore nematode	31	31008	3.96	-0.86	3.1	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
172	99	Allolobophora	Substrate-ingesting lumbricids	45	45012	1.32	5.32	6.64	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
173	99	Anaplectus	Bacterivore nematode	31	31012	4.44	-0.52	3.92	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
174	99	Aphelenchoides	Fungivore nematode	21	21016	4.44	-1.5	2.94	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
175	99	Aporcelaimellus	Omnivore nematode	81	81019	4.26	0.55	4.81	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
176	99	Aporrectodea	Substrate-ingesting lumbricids	45	45013	1.22	4.7	5.92	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
177	99	Arctoseius	Generalist mite	72	72007	2.75	-0.15	2.6	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
178	99	Bdellidae	Predatory mite (attacking arthropods)	62	62015	3.12	0.82	3.94	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
179	99	Cephalobidae	Bacterivore nematode	31	31032	4.44	-1.06	3.38	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
180	99	Cheiroseius (=Sejus)	Generalist mite	72	72026	2.28	0.36	2.63	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
181	99	Cognettia	Fungivore enchytraeids	24	24003	2.95	1.3	4.25	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
182	99	Coslenchus	Plant-feeding nematode	11	11041	3.96	-0.82	3.14	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
183	99	Dauerlarvae stage	"Passive, substrate-related nematode"	41	41046	3.96	-0.8	3.16	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
184	99	Dendrolaelaps	Generalist mite	72	72034	3.18	0.03	3.21	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
185	99	Dolichodoridae	Plant-feeding nematode	11	11054	5.04	-0.89	4.16	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
186	99	Dorylaimoidea	Omnivore nematode	81	81058	4.44	-0.6	3.83	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
187	99	Dorylaimus	Omnivore nematode	81	81060	4.26	-1.23	3.03	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
188	99	Enchytraeidae (juveniles)	Substrate-inhabiting enchytraeids	44	44000	3.41	1.19	4.6	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
189	99	Enchytraeus	Bacterivore enchytraeids	34	34004	4	1.09	5.09	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
190	99	Eucephalobus	Bacterivore nematode	31	31065	5.32	-0.86	4.47	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
191	99	Eudorylaimus	Omnivore nematode	81	81066	3.96	-0.17	3.8	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
192	99	Eupodidae	Omnivore mite	82	82047	3.74	0.01	3.74	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
193	99	Filenchus	Plant-feeding nematode	11	11070	4.81	-1.03	3.77	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
194	99	Fridericia	Fungivore enchytraeids	24	24006	3.56	1.98	5.54	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
195	99	Helicotylenchus	Plant-feeding nematode	11	11074	4.66	-0.79	3.87	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
196	99	Henlea	Substrate-inhabiting enchytraeids	44	44009	2.81	1.83	4.65	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
197	99	Heterodera	Plant-feeding nematode	11	11077	3.96	-0.88	3.08	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
198	99	Histiostoma	Bacterivore mite	32	32055	1.98	-0.81	1.17	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
199	99	Hypogastrura	Fungivore insects and pauropods	23	23012	2.67	0.98	3.65	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
200	99	Isotoma	Fungivore insects and pauropods	23	23013	4.3	1.9	6.2	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
201	99	Lumbricus	Substrate-ingesting lumbricids	45	45018	1.22	4.6	5.82	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
202	99	Mesodorylaimus	Omnivore nematode	81	81093	3.96	-0.28	3.68	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
203	99	Metateratocephalus	Bacterivore nematode	31	31095	4.26	-1.51	2.76	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
204	99	Mononchus	Predating nematode (consuming nematodes)	51	51104	3.96	-0.94	3.02	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
205	99	Octolasion	Substrate-ingesting lumbricids	45	45019	1.1	3.37	4.47	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
206	99	Panagrolaimus	Bacterivore nematode	31	31116	4.44	-0.94	3.49	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
207	99	Parasitus	Generalist mite	72	72096	1.98	0.86	2.83	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
208	99	Paratylenchus	Plant-feeding nematode	11	11122	4.26	-1.24	3.02	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
209	99	Pergamasus	Generalist mite	72	72100	3.44	1.08	4.52	4.7	65	4	23	235	212	54	19	260	786	0.3	34.3	10.9	0.06	5	24.9	39.2	3	15.4	19.9	27.5	53.16	6.4	100	2
